,Method,Subject,Accelerometer Axis,Average Degree,Network Diameter,Average path length,Activity
1514,NVG,subject12,Z,2.291831180523293,9,3.8714766175528506,Walking
1515,HVG,subject12,X,7.16197243913529,26,11.605261050608584,Walking
1516,HVG,subject12,Y,4.77464829275686,21,9.130245035233825,Walking
1517,HVG,subject12,Z,6.366197723675813,25,10.44863068545804,Walking
1518,NVG,subject12,X,2.72837045300392,12,4.721452594490711,Walking
1519,NVG,subject12,Y,2.2036838274262434,7,3.379564381806534,Walking
1520,NVG,subject12,Z,1.7362357428206765,9,3.7800288276745677,Walking
1521,HVG,subject12,X,8.18511135901176,25,10.273742793081357,Walking
1522,HVG,subject12,Y,6.366197723675813,29,10.675288276745675,Walking
1523,HVG,subject12,Z,6.366197723675814,31,13.199591607943626,Walking
1524,NVG,subject12,X,1.909859317102744,9,3.9889894298526585,Walking
1525,NVG,subject12,Y,2.38732414637843,20,7.412275784753363,Walking
1526,NVG,subject12,Z,2.04627783975294,7,3.395619795003203,Walking
1527,HVG,subject12,X,4.77464829275686,25,9.046804932735427,Walking
1528,HVG,subject12,Y,5.729577951308232,29,11.665799167200513,Walking
1529,HVG,subject12,Z,4.407367654852487,18,7.061939461883408,Walking
1530,NVG,subject12,X,2.6043536142310146,8,3.8973814862267777,Walking
1531,NVG,subject12,Y,2.291831180523293,10,4.556974695707879,Walking
1532,NVG,subject12,Z,2.1220659078919377,8,3.726937860345932,Walking
1533,HVG,subject12,X,5.729577951308233,18,7.345051249199232,Walking
1534,HVG,subject12,Y,5.208707228462029,16,7.447589686098655,Walking
1535,HVG,subject12,Z,5.208707228462029,17,8.514173606662396,Walking
1536,NVG,subject12,X,2.04627783975294,7,3.36595131326073,Walking
1537,NVG,subject12,Y,2.2036838274262434,8,3.5869634849455476,Walking
1538,NVG,subject12,Z,2.1220659078919377,7,3.457719410634209,Walking
1539,HVG,subject12,X,5.208707228462029,24,9.229099935938502,Walking
1540,HVG,subject12,Y,7.16197243913529,25,10.394899103139014,Walking
1541,HVG,subject12,Z,6.366197723675813,21,8.663276745675848,Walking
1542,NVG,subject12,X,2.6043536142310146,11,4.217849135169763,Walking
1543,NVG,subject12,Y,2.4911208483948837,8,3.8464926329276103,Walking
1544,NVG,subject12,Z,2.04627783975294,8,3.57847533632287,Walking
1545,HVG,subject12,X,6.366197723675813,23,9.113108584240871,Walking
1546,HVG,subject12,Y,5.729577951308233,17,6.997317424727739,Walking
1547,HVG,subject12,Z,4.407367654852486,16,6.91459801409353,Walking
1548,NVG,subject12,X,2.2036838274262434,8,3.6389333760409994,Running
1549,NVG,subject12,Y,3.3703399713577835,53,19.334881486226777,Running
1550,NVG,subject12,Z,2.4911208483948837,7,3.653587443946188,Running
1551,HVG,subject12,X,5.729577951308232,16,7.371396540679052,Running
1552,HVG,subject12,Y,8.18511135901176,62,22.333560217809097,Running
1553,HVG,subject12,Z,4.77464829275686,11,5.264013452914798,Running
1554,NVG,subject12,X,2.38732414637843,7,3.4559977578475336,Running
1555,NVG,subject12,Y,2.38732414637843,8,3.771020179372197,Running
1556,NVG,subject12,Z,2.72837045300392,9,3.9846652786675207,Running
1557,HVG,subject12,X,6.366197723675814,19,7.85065663036515,Running
1558,HVG,subject12,Y,7.16197243913529,25,10.220291479820627,Running
1559,HVG,subject12,Z,5.729577951308233,22,8.504684497117232,Running
1560,NVG,subject12,X,3.015567342793806,8,4.125520499679692,Running
1561,NVG,subject12,Y,2.38732414637843,8,3.7118834080717487,Running
1562,NVG,subject12,Z,2.2036838274262434,9,3.655349135169763,Running
1563,HVG,subject12,X,6.366197723675813,19,7.979500320307495,Running
1564,HVG,subject12,Y,5.208707228462028,17,7.460562139654068,Running
1565,HVG,subject12,Z,5.208707228462029,19,7.396700832799487,Running
1566,NVG,subject12,X,3.015567342793806,29,10.488348814862269,Running
1567,NVG,subject12,Y,4.407367654852487,48,16.58143818065343,Running
1568,NVG,subject12,Z,2.1220659078919377,8,3.530068866111467,Running
1569,HVG,subject12,X,6.366197723675813,36,13.242192504804612,Running
1570,HVG,subject12,Y,5.729577951308232,52,18.047605701473415,Running
1571,HVG,subject12,Z,4.09255567950588,19,7.090687059577194,Running
1572,NVG,subject12,X,2.72837045300392,11,4.140174567584881,Running
1573,NVG,subject12,Y,3.580986219567645,28,10.45491672005125,Running
1574,NVG,subject12,Z,2.72837045300392,7,3.658832479180013,Running
1575,HVG,subject12,X,4.407367654852487,19,7.5726697629724535,Running
1576,HVG,subject12,Y,6.366197723675813,33,13.10830397181294,Running
1577,HVG,subject12,Z,4.09255567950588,12,5.27290198590647,Running
1578,NVG,subject12,X,2.6043536142310146,8,3.9264894298526585,Running
1579,NVG,subject12,Y,3.3703399713577835,42,14.595331518257527,Running
1580,NVG,subject12,Z,2.6043536142310146,8,3.741591928251121,Running
1581,HVG,subject12,X,5.208707228462029,19,8.543842088404869,Running
1582,HVG,subject12,Y,6.366197723675814,50,16.935498078155028,Running
1583,HVG,subject12,Z,4.407367654852487,14,6.253163036515055,Running
1584,NVG,subject12,X,3.819718634205488,31,12.182295003203075,Running
1585,NVG,subject12,Y,2.864788975654116,7,3.8958199871877004,Running
1586,NVG,subject12,Z,3.183098861837907,7,3.853819666880205,Running
1587,HVG,subject12,X,6.366197723675814,37,14.111547085201794,Running
1588,HVG,subject12,Y,4.7746482927568605,11,5.535954516335682,Running
1589,HVG,subject12,Z,6.366197723675813,16,6.638492953235105,Running
1590,NVG,subject12,X,1.8482509520349135,6,3.4178811659192827,Climbing Up
1591,NVG,subject12,Y,2.1220659078919377,8,3.6274823830877643,Climbing Up
1592,NVG,subject12,Z,1.9757165349338732,10,3.9222453555413197,Climbing Up
1593,HVG,subject12,X,7.16197243913529,21,9.189221652786674,Climbing Up
1594,HVG,subject12,Y,7.16197243913529,28,10.55685458039718,Climbing Up
1595,HVG,subject12,Z,5.729577951308232,25,10.048886931454197,Climbing Up
1596,NVG,subject12,X,2.291831180523293,8,4.03127001921845,Climbing Up
1597,NVG,subject12,Y,2.2036838274262434,8,3.5470051249199233,Climbing Up
1598,NVG,subject12,Z,1.7362357428206765,9,3.853979820627803,Climbing Up
1599,HVG,subject12,X,6.366197723675813,25,10.241752081998719,Climbing Up
1600,HVG,subject12,Y,5.208707228462029,18,8.16323670723895,Climbing Up
1601,HVG,subject12,Z,5.208707228462029,30,10.634529147982063,Climbing Up
1602,NVG,subject12,X,2.38732414637843,9,4.272781870595772,Climbing Up
1603,NVG,subject12,Y,1.6851699856788918,12,4.37219730941704,Climbing Up
1604,NVG,subject12,Z,1.7904931097838226,10,3.8548206278026904,Climbing Up
1605,HVG,subject12,X,5.729577951308233,21,9.902946828955798,Climbing Up
1606,HVG,subject12,Y,5.729577951308232,26,12.197429532351057,Climbing Up
1607,HVG,subject12,Z,5.729577951308233,31,11.045403587443946,Climbing Up
1608,NVG,subject12,X,1.7904931097838226,7,3.3921764894298527,Climbing Up
1609,NVG,subject12,Y,1.8482509520349135,12,4.764253683536195,Climbing Up
1610,NVG,subject12,Z,1.9757165349338732,8,3.4619634849455476,Climbing Up
1611,HVG,subject12,X,5.208707228462029,21,9.27562459961563,Climbing Up
1612,HVG,subject12,Y,4.77464829275686,25,10.185538116591928,Climbing Up
1613,HVG,subject12,Z,5.208707228462029,16,7.403867713004484,Climbing Up
1614,NVG,subject12,X,2.1220659078919377,10,3.730140935297886,Climbing Up
1615,NVG,subject12,Y,2.291831180523293,11,4.138332799487508,Climbing Up
1616,NVG,subject12,Z,1.8482509520349135,9,3.4103139013452917,Climbing Up
1617,HVG,subject12,X,4.7746482927568605,17,7.984985586162717,Climbing Up
1618,HVG,subject12,Y,4.77464829275686,21,7.704115951313261,Climbing Up
1619,HVG,subject12,Z,5.208707228462029,21,8.397141255605382,Climbing Up
1620,NVG,subject12,X,2.04627783975294,9,3.890054452274183,Climbing Up
1621,NVG,subject12,Y,1.8482509520349135,6,3.2351857783472133,Climbing Up
1622,NVG,subject12,Z,2.291831180523293,8,3.726057014734145,Climbing Up
1623,HVG,subject12,X,5.729577951308232,23,9.952354260089686,Climbing Up
1624,HVG,subject12,Y,7.16197243913529,23,9.65759128763613,Climbing Up
1625,HVG,subject12,Z,6.366197723675814,17,7.68469730941704,Climbing Up
1626,NVG,subject12,X,2.1220659078919377,8,3.5337924407431136,Climbing Up
1627,NVG,subject12,Y,2.291831180523293,6,3.7291800128122996,Climbing Up
1628,NVG,subject12,Z,2.04627783975294,11,3.8031710442024345,Climbing Up
1629,HVG,subject12,X,5.729577951308232,20,8.633127802690582,Climbing Up
1630,HVG,subject12,Y,7.16197243913529,17,7.75204196028187,Climbing Up
1631,HVG,subject12,Z,5.208707228462029,18,8.373318385650224,Climbing Up
1632,NVG,subject12,X,1.7362357428206765,7,3.235706278026906,CLimbing Down
1633,NVG,subject12,Y,1.637022271802352,5,2.7104820627802693,CLimbing Down
1634,NVG,subject12,Z,1.7904931097838226,8,3.428611467008328,CLimbing Down
1635,HVG,subject12,X,6.366197723675813,19,7.877882767456758,CLimbing Down
1636,HVG,subject12,Y,5.208707228462029,20,8.425888853299167,CLimbing Down
1637,HVG,subject12,Z,6.366197723675813,23,9.306534272901986,CLimbing Down
1638,NVG,subject12,X,1.637022271802352,8,3.189742152466368,CLimbing Down
1639,NVG,subject12,Y,1.3021768071155073,6,2.573670723894939,CLimbing Down
1640,NVG,subject12,Z,1.36418522650196,6,2.9282110826393337,CLimbing Down
1641,HVG,subject12,X,5.208707228462029,20,9.244875080076874,CLimbing Down
1642,HVG,subject12,Y,5.729577951308233,27,9.45767937219731,CLimbing Down
1643,HVG,subject12,Z,5.208707228462029,26,10.77702594490711,CLimbing Down
1644,NVG,subject12,X,2.1220659078919377,9,3.9217648942985264,CLimbing Down
1645,NVG,subject12,Y,1.507783671396903,7,3.5589766175528506,CLimbing Down
1646,NVG,subject12,Z,1.0610329539459689,10,3.7034352978859704,CLimbing Down
1647,HVG,subject12,X,4.77464829275686,25,8.574911915438822,CLimbing Down
1648,HVG,subject12,Y,5.729577951308233,41,12.718529788597053,CLimbing Down
1649,HVG,subject12,Z,6.366197723675814,47,15.729260089686099,CLimbing Down
1650,NVG,subject12,X,1.7362357428206765,9,3.209521140294683,CLimbing Down
1651,NVG,subject12,Y,1.36418522650196,6,2.583760409993594,CLimbing Down
1652,NVG,subject12,Z,1.4691225516174955,7,2.774783792440743,CLimbing Down
1653,HVG,subject12,X,4.407367654852487,17,6.954756566303652,CLimbing Down
1654,HVG,subject12,Y,4.77464829275686,17,7.89377802690583,CLimbing Down
1655,HVG,subject12,Z,5.208707228462029,20,7.385129724535554,CLimbing Down
1656,NVG,subject12,X,1.909859317102744,7,3.38472934016656,CLimbing Down
1657,NVG,subject12,Y,1.8482509520349135,5,2.525144138372838,CLimbing Down
1658,NVG,subject12,Z,1.397458036904447,6,2.7624519538757206,CLimbing Down
1659,HVG,subject12,X,5.729577951308232,18,8.04240070467649,CLimbing Down
1660,HVG,subject12,Y,5.208707228462029,16,7.054772581678411,CLimbing Down
1661,HVG,subject12,Z,5.208707228462029,18,8.172685778347214,CLimbing Down
1662,NVG,subject12,X,1.7904931097838226,9,3.555132927610506,CLimbing Down
1663,NVG,subject12,Y,1.8482509520349135,6,3.3462924407431136,CLimbing Down
1664,NVG,subject12,Z,1.7904931097838226,8,3.622157270980141,CLimbing Down
1665,HVG,subject12,X,7.16197243913529,29,10.537275784753364,CLimbing Down
1666,HVG,subject12,Y,5.208707228462029,21,8.704636450992954,CLimbing Down
1667,HVG,subject12,Z,6.366197723675813,34,10.508568225496477,CLimbing Down
1668,NVG,subject12,X,1.9757165349338732,9,3.4474695707879563,CLimbing Down
1669,NVG,subject12,Y,2.203683827426243,10,3.999719730941704,CLimbing Down
1670,NVG,subject12,Z,1.8482509520349135,6,3.3325992953235106,CLimbing Down
1671,HVG,subject12,X,5.729577951308232,23,9.530429212043561,CLimbing Down
1672,HVG,subject12,Y,7.16197243913529,20,8.754684497117232,CLimbing Down
1673,HVG,subject12,Z,7.16197243913529,33,12.715887251761691,CLimbing Down
1674,NVG,subject13,X,2.2036838274262434,7,3.8828074951953875,Walking
1675,NVG,subject13,Y,2.6043536142310146,7,3.941864189622037,Walking
1676,NVG,subject13,Z,2.291831180523293,9,3.8462924407431136,Walking
1677,HVG,subject13,X,5.208707228462029,21,10.106061819346573,Walking
1678,HVG,subject13,Y,6.366197723675813,23,9.779708520179373,Walking
1679,HVG,subject13,Z,6.366197723675814,24,9.687860345932094,Walking
1680,NVG,subject13,X,1.909859317102744,12,4.074191223574632,Walking
1681,NVG,subject13,Y,2.1220659078919377,10,4.207359064702114,Walking
1682,NVG,subject13,Z,2.1220659078919377,7,3.8287556053811658,Walking
1683,HVG,subject13,X,6.366197723675813,33,11.492793081358103,Walking
1684,HVG,subject13,Y,7.16197243913529,24,11.198310377962844,Walking
1685,HVG,subject13,Z,5.729577951308233,27,11.03751601537476,Walking
1686,NVG,subject13,X,2.291831180523293,8,4.030709481101858,Walking
1687,NVG,subject13,Y,2.04627783975294,10,3.940542921204356,Walking
1688,NVG,subject13,Z,2.291831180523293,8,3.873678731582319,Walking
1689,HVG,subject13,X,5.729577951308233,24,11.2221732863549,Walking
1690,HVG,subject13,Y,6.366197723675813,31,12.096372517616912,Walking
1691,HVG,subject13,Z,7.16197243913529,27,12.01245195387572,Walking
1692,NVG,subject13,X,2.38732414637843,10,4.048766816143497,Walking
1693,NVG,subject13,Y,1.909859317102744,20,8.248238308776425,Walking
1694,NVG,subject13,Z,2.38732414637843,8,3.776185137732223,Walking
1695,HVG,subject13,X,4.77464829275686,21,7.453515374759769,Walking
1696,HVG,subject13,Y,5.208707228462029,29,11.840446828955798,Walking
1697,HVG,subject13,Z,4.09255567950588,19,6.160994554772581,Walking
1698,NVG,subject13,X,2.2036838274262434,10,3.914157591287636,Walking
1699,NVG,subject13,Y,2.2036838274262434,8,3.876441383728379,Walking
1700,NVG,subject13,Z,2.291831180523293,7,3.4790598975016014,Walking
1701,HVG,subject13,X,7.16197243913529,22,8.323310377962844,Walking
1702,HVG,subject13,Y,6.366197723675813,16,7.2705797565663035,Walking
1703,HVG,subject13,Z,5.729577951308233,16,6.794963164638053,Walking
1704,NVG,subject13,X,2.2036838274262434,8,3.7511210762331837,Walking
1705,NVG,subject13,Y,2.3873241463784303,8,3.9409833440102497,Walking
1706,NVG,subject13,Z,2.04627783975294,9,3.7851537475976937,Walking
1707,HVG,subject13,X,5.208707228462029,20,8.700392376681615,Walking
1708,HVG,subject13,Y,7.16197243913529,25,9.99863869314542,Walking
1709,HVG,subject13,Z,5.729577951308233,20,8.773702754644459,Walking
1710,NVG,subject13,X,2.4911208483948837,8,4.000720691864189,Walking
1711,NVG,subject13,Y,2.6043536142310146,7,3.803691543882127,Walking
1712,NVG,subject13,Z,2.291831180523293,7,3.528627482383088,Walking
1713,HVG,subject13,X,7.16197243913529,20,8.367272581678412,Walking
1714,HVG,subject13,Y,7.16197243913529,16,7.378122998078155,Walking
1715,HVG,subject13,Z,5.729577951308233,15,7.3082158872517615,Walking
1716,NVG,subject13,X,2.04627783975294,7,3.261170723894939,Running
1717,NVG,subject13,Y,3.3703399713577835,32,12.030389173606663,Running
1718,NVG,subject13,Z,2.8647889756541165,9,4.101697629724535,Running
1719,HVG,subject13,X,5.729577951308232,21,8.721172325432414,Running
1720,HVG,subject13,Y,9.54929658551372,44,16.33960602178091,Running
1721,HVG,subject13,Z,4.77464829275686,15,7.134529147982063,Running
1722,NVG,subject13,X,1.909859317102744,8,3.5336322869955157,Running
1723,NVG,subject13,Y,3.3703399713577835,11,4.463244714926329,Running
1724,NVG,subject13,Z,1.909859317102744,6,3.0998959000640616,Running
1725,HVG,subject13,X,7.16197243913529,27,12.558015695067265,Running
1726,HVG,subject13,Y,8.18511135901176,23,10.283031710442025,Running
1727,HVG,subject13,Z,6.366197723675814,18,8.849535554131966,Running
1728,NVG,subject13,X,2.8647889756541165,9,4.346652786675208,Running
1729,NVG,subject13,Y,2.72837045300392,9,4.281109865470852,Running
1730,NVG,subject13,Z,1.7904931097838226,10,4.008728379244074,Running
1731,HVG,subject13,X,5.729577951308233,17,7.847133247918001,Running
1732,HVG,subject13,Y,4.77464829275686,20,8.292240550928891,Running
1733,HVG,subject13,Z,5.208707228462029,24,11.361306854580397,Running
1734,NVG,subject13,X,2.72837045300392,35,13.363348814862269,Running
1735,NVG,subject13,Y,5.208707228462029,61,20.976097053171046,Running
1736,NVG,subject13,Z,2.291831180523293,7,3.567785073670724,Running
1737,HVG,subject13,X,5.208707228462029,42,15.942664958360025,Running
1738,HVG,subject13,Y,7.16197243913529,61,21.745275464445868,Running
1739,HVG,subject13,Z,4.407367654852487,15,6.564221652786675,Running
1740,NVG,subject13,X,2.38732414637843,8,3.802009929532351,Running
1741,NVG,subject13,Y,3.580986219567645,46,16.776985906470212,Running
1742,NVG,subject13,Z,2.4911208483948837,11,4.6440582959641254,Running
1743,HVG,subject13,X,8.18511135901176,17,8.100496476617552,Running
1744,HVG,subject13,Y,6.366197723675813,50,18.986507046764896,Running
1745,HVG,subject13,Z,5.208707228462029,13,6.294682895579757,Running
1746,NVG,subject13,X,1.9757165349338732,6,3.487988468930173,Running
1747,NVG,subject13,Y,3.580986219567645,51,17.81025784753363,Running
1748,NVG,subject13,Z,2.2036838274262434,8,3.8090566944266495,Running
1749,HVG,subject13,X,5.208707228462029,19,7.960482062780269,Running
1750,HVG,subject13,Y,7.16197243913529,57,20.096772901985908,Running
1751,HVG,subject13,Z,5.729577951308233,18,9.105781550288278,Running
1752,NVG,subject13,X,3.3703399713577835,37,13.427290198590647,Running
1753,NVG,subject13,Y,2.38732414637843,9,3.8264734144778987,Running
1754,NVG,subject13,Z,3.0155673427938066,7,3.8934977578475336,Running
1755,HVG,subject13,X,7.16197243913529,40,15.757166880204997,Running
1756,HVG,subject13,Y,5.208707228462029,13,6.17496796925048,Running
1757,HVG,subject13,Z,4.77464829275686,13,6.012291800128123,Running
1758,NVG,subject13,X,1.9757165349338732,7,3.542721012171685,Climbing Up
1759,NVG,subject13,Y,2.04627783975294,10,3.7641335682254966,Climbing Up
1760,NVG,subject13,Z,2.291831180523293,11,4.4684897501601535,Climbing Up
1761,HVG,subject13,X,5.729577951308232,23,9.882927610506085,Climbing Up
1762,HVG,subject13,Y,6.366197723675813,31,10.337964445868034,Climbing Up
1763,HVG,subject13,Z,7.16197243913529,30,12.976657591287637,Climbing Up
1764,NVG,subject13,X,2.04627783975294,8,3.976817745035234,Climbing Up
1765,NVG,subject13,Y,1.909859317102744,7,3.78403267136451,Climbing Up
1766,NVG,subject13,Z,1.8482509520349135,8,3.879564381806534,Climbing Up
1767,HVG,subject13,X,8.18511135901176,37,14.93121396540679,Climbing Up
1768,HVG,subject13,Y,7.16197243913529,30,12.507286995515695,Climbing Up
1769,HVG,subject13,Z,8.18511135901176,38,14.329956758488148,Climbing Up
1770,NVG,subject13,X,1.909859317102744,9,4.035634208840487,Climbing Up
1771,NVG,subject13,Y,1.5485345814346572,6,3.024663677130045,Climbing Up
1772,NVG,subject13,Z,2.04627783975294,7,3.9011450992953236,Climbing Up
1773,HVG,subject13,X,6.366197723675813,29,12.126281229980782,Climbing Up
1774,HVG,subject13,Y,7.16197243913529,28,11.16239590006406,Climbing Up
1775,HVG,subject13,Z,6.366197723675814,36,14.504284112748238,Climbing Up
1776,NVG,subject13,X,1.909859317102744,7,3.312019538757207,Climbing Up
1777,NVG,subject13,Y,1.8482509520349135,20,7.782030749519539,Climbing Up
1778,NVG,subject13,Z,1.8482509520349135,7,3.1794122357463164,Climbing Up
1779,HVG,subject13,X,5.208707228462029,22,8.267016335682255,Climbing Up
1780,HVG,subject13,Y,5.208707228462029,32,12.047365470852018,Climbing Up
1781,HVG,subject13,Z,4.407367654852487,17,7.58676329276105,Climbing Up
1782,NVG,subject13,X,2.2036838274262434,6,3.5589766175528506,Climbing Up
1783,NVG,subject13,Y,1.909859317102744,9,3.5823991031390134,Climbing Up
1784,NVG,subject13,Z,2.6043536142310146,8,3.588044522741832,Climbing Up
1785,HVG,subject13,X,5.729577951308233,16,7.437379884689301,Climbing Up
1786,HVG,subject13,Y,6.366197723675813,22,8.689742152466367,Climbing Up
1787,HVG,subject13,Z,4.407367654852487,14,6.463965406790519,Climbing Up
1788,NVG,subject13,X,1.909859317102744,8,3.485626201153107,Climbing Up
1789,NVG,subject13,Y,1.7362357428206765,6,3.159633247918001,Climbing Up
1790,NVG,subject13,Z,2.04627783975294,12,4.413516976297245,Climbing Up
1791,HVG,subject13,X,6.366197723675813,29,12.79444266495836,Climbing Up
1792,HVG,subject13,Y,6.366197723675813,27,10.872317424727738,Climbing Up
1793,HVG,subject13,Z,6.366197723675813,36,12.20279468289558,Climbing Up
1794,NVG,subject13,X,2.2036838274262434,7,3.482423126201153,Climbing Up
1795,NVG,subject13,Y,2.291831180523293,7,3.529508327994875,Climbing Up
1796,NVG,subject13,Z,2.4911208483948837,10,4.161234785393979,Climbing Up
1797,HVG,subject13,X,5.729577951308232,19,8.454276105060858,Climbing Up
1798,HVG,subject13,Y,5.208707228462029,19,7.35698270339526,Climbing Up
1799,HVG,subject13,Z,5.729577951308233,21,9.223734785393978,Climbing Up
1800,NVG,subject13,X,2.1220659078919377,6,3.285554131966688,CLimbing Down
1801,NVG,subject13,Y,1.909859317102744,8,3.5598174247277385,CLimbing Down
1802,NVG,subject13,Z,2.291831180523293,8,3.9005845611787318,CLimbing Down
1803,HVG,subject13,X,6.366197723675814,26,10.49231262011531,CLimbing Down
1804,HVG,subject13,Y,5.729577951308232,27,10.355180973734786,CLimbing Down
1805,HVG,subject13,Z,6.366197723675814,34,14.873238308776425,CLimbing Down
1806,NVG,subject13,X,1.9757165349338732,8,3.611547085201794,CLimbing Down
1807,NVG,subject13,Y,2.72837045300392,15,5.348975016015375,CLimbing Down
1808,NVG,subject13,Z,2.291831180523293,9,4.107743433696348,CLimbing Down
1809,HVG,subject13,X,6.366197723675813,26,11.492753042921205,CLimbing Down
1810,HVG,subject13,Y,5.729577951308232,55,15.856582319026264,CLimbing Down
1811,HVG,subject13,Z,6.366197723675814,27,10.382126841768097,CLimbing Down
1812,NVG,subject13,X,2.2036838274262434,6,3.3078155028827676,CLimbing Down
1813,NVG,subject13,Y,1.8482509520349135,8,3.413396860986547,CLimbing Down
1814,NVG,subject13,Z,2.04627783975294,7,3.5352338244714927,CLimbing Down
1815,HVG,subject13,X,5.208707228462029,16,7.229139974375401,CLimbing Down
1816,HVG,subject13,Y,5.729577951308233,23,9.893457719410634,CLimbing Down
1817,HVG,subject13,Z,5.208707228462029,20,8.875480461242793,CLimbing Down
1818,NVG,subject13,X,1.9757165349338732,8,3.5788356822549647,CLimbing Down
1819,NVG,subject13,Y,1.9757165349338732,12,5.1996716848174245,CLimbing Down
1820,NVG,subject13,Z,1.9757165349338732,7,3.3542600896860986,CLimbing Down
1821,HVG,subject13,X,5.208707228462029,20,8.614750160153747,CLimbing Down
1822,HVG,subject13,Y,5.208707228462029,23,9.101817745035234,CLimbing Down
1823,HVG,subject13,Z,5.208707228462029,20,7.227258167841128,CLimbing Down
1824,NVG,subject13,X,2.291831180523293,7,3.6163116591928253,CLimbing Down
1825,NVG,subject13,Y,2.1220659078919377,8,3.413677130044843,CLimbing Down
1826,NVG,subject13,Z,2.72837045300392,8,3.8425288276745677,CLimbing Down
1827,HVG,subject13,X,5.729577951308232,19,8.102898782831518,CLimbing Down
1828,HVG,subject13,Y,6.366197723675813,19,8.347493593850096,CLimbing Down
1829,HVG,subject13,Z,5.729577951308233,14,6.424607623318385,CLimbing Down
1830,NVG,subject13,X,2.1220659078919377,9,3.7887972453555414,CLimbing Down
1831,NVG,subject13,Y,2.04627783975294,8,3.761170723894939,CLimbing Down
1832,NVG,subject13,Z,2.38732414637843,12,4.65138532991672,CLimbing Down
1833,HVG,subject13,X,7.16197243913529,21,9.811178731582318,CLimbing Down
1834,HVG,subject13,Y,5.729577951308233,27,11.185097693786034,CLimbing Down
1835,HVG,subject13,Z,4.77464829275686,38,12.138773222293402,CLimbing Down
1836,NVG,subject13,X,2.1220659078919377,7,3.7624519538757206,CLimbing Down
1837,NVG,subject13,Y,2.291831180523293,7,3.8221893017296606,CLimbing Down
1838,NVG,subject13,Z,2.2036838274262434,11,3.8143417680973735,CLimbing Down
1839,HVG,subject13,X,6.366197723675813,18,8.364309737347854,CLimbing Down
1840,HVG,subject13,Y,5.729577951308233,22,9.304332158872517,CLimbing Down
1841,HVG,subject13,Z,4.77464829275686,22,7.657911595131326,CLimbing Down
1842,NVG,subject14,X,1.6851699856788918,8,3.3361627162075593,Walking
1843,NVG,subject14,Y,2.4911208483948837,12,4.524143177450353,Walking
1844,NVG,subject14,Z,2.2036838274262434,8,3.9333760409993594,Walking
1845,HVG,subject14,X,4.77464829275686,19,9.094050288276746,Walking
1846,HVG,subject14,Y,7.16197243913529,33,10.891255605381167,Walking
1847,HVG,subject14,Z,5.729577951308233,21,8.935938500960923,Walking
1848,NVG,subject14,X,2.38732414637843,10,4.229340166559897,Walking
1849,NVG,subject14,Y,1.9757165349338732,7,3.463765214606022,Walking
1850,NVG,subject14,Z,1.7904931097838226,9,4.049567584881486,Walking
1851,HVG,subject14,X,6.366197723675814,21,10.856582319026264,Walking
1852,HVG,subject14,Y,7.16197243913529,20,8.373878923766815,Walking
1853,HVG,subject14,Z,5.729577951308233,28,11.244074311338885,Walking
1854,NVG,subject14,X,2.72837045300392,10,4.511370916079437,Walking
1855,NVG,subject14,Y,1.9757165349338732,7,3.313741191543882,Walking
1856,NVG,subject14,Z,1.9757165349338732,10,3.8407671364509928,Walking
1857,HVG,subject14,X,6.366197723675813,23,10.23682735426009,Walking
1858,HVG,subject14,Y,5.208707228462029,23,9.398142216527868,Walking
1859,HVG,subject14,Z,5.729577951308233,28,11.10618193465727,Walking
1860,NVG,subject14,X,2.2036838274262434,12,5.363549007046765,Walking
1861,NVG,subject14,Y,2.291831180523293,18,7.333480140935298,Walking
1862,NVG,subject14,Z,1.909859317102744,6,3.0502482383087766,Walking
1863,HVG,subject14,X,4.77464829275686,16,8.044082319026264,Walking
1864,HVG,subject14,Y,6.366197723675813,25,10.815022421524663,Walking
1865,HVG,subject14,Z,5.729577951308232,15,6.861547085201794,Walking
1866,NVG,subject14,X,1.909859317102744,10,3.7232943625880845,Walking
1867,NVG,subject14,Y,2.38732414637843,17,6.293521780909673,Walking
1868,NVG,subject14,Z,1.9757165349338732,8,3.548406470211403,Walking
1869,HVG,subject14,X,5.208707228462029,26,9.471372517616912,Walking
1870,HVG,subject14,Y,6.366197723675814,29,9.652906790518898,Walking
1871,HVG,subject14,Z,4.77464829275686,14,6.259409032671365,Walking
1872,NVG,subject14,X,1.909859317102744,9,3.63264734144779,Walking
1873,NVG,subject14,Y,2.1220659078919377,7,3.6587123638693146,Walking
1874,NVG,subject14,Z,2.04627783975294,12,3.9051089045483662,Walking
1875,HVG,subject14,X,7.16197243913529,24,9.316343689942345,Walking
1876,HVG,subject14,Y,7.16197243913529,27,10.770019218449711,Walking
1877,HVG,subject14,Z,5.729577951308233,27,9.07018737988469,Walking
1878,NVG,subject14,X,2.38732414637843,8,4.0298286354900705,Walking
1879,NVG,subject14,Y,2.291831180523293,7,3.4285714285714284,Walking
1880,NVG,subject14,Z,2.38732414637843,8,3.5255845611787318,Walking
1881,HVG,subject14,X,7.16197243913529,23,9.64517937219731,Walking
1882,HVG,subject14,Y,6.366197723675813,17,7.208760409993594,Walking
1883,HVG,subject14,Z,6.366197723675813,18,7.2040358744394615,Walking
1884,NVG,subject14,X,2.38732414637843,8,3.758207879564382,Running
1885,NVG,subject14,Y,3.580986219567645,41,14.230060858424087,Running
